SNo,Date,Price,Open,High,Low,Vol.,Change %
1238,04-05-2018,0.48931,0.49145,0.49787,0.47598,105370000,-0.39
1237,04-06-2018,0.47391,0.48931,0.4945,0.4605,79370000,-3.15
1236,04-07-2018,0.48562,0.47369,0.4963,0.472,64220000,2.47
1235,04-08-2018,0.4984,0.48562,0.50127,0.48532,51980000,2.63
1234,04-09-2018,0.48669,0.49842,0.5116,0.47668,115060000,-2.35
1233,04-10-2018,0.49152,0.48696,0.49408,0.47787,71890000,0.99
1232,04-11-2018,0.54025,0.49153,0.55401,0.48745,140250000,9.91
1231,04-12-2018,0.64141,0.54069,0.66235,0.5029,418130000,18.73
1230,04-13-2018,0.64073,0.64141,0.70904,0.61385,392790000,-0.11
1229,04-14-2018,0.64046,0.64107,0.67152,0.62258,190090000,-0.04
1228,04-15-2018,0.69374,0.64049,0.69545,0.64044,173860000,8.32
1227,04-16-2018,0.66449,0.69374,0.69491,0.63689,154110000,-4.22
1226,04-17-2018,0.65532,0.66417,0.68189,0.65259,142540000,-1.38
1225,04-18-2018,0.71267,0.65533,0.72878,0.65433,187410000,8.75
1224,04-19-2018,0.78299,0.71351,0.78757,0.70641,196170000,9.87
1223,04-20-2018,0.92432,0.78299,0.93623,0.78299,406390000,18.05
1222,04-21-2018,0.86585,0.92432,0.92432,0.80788,291650000,-6.33
1221,04-22-2018,0.8629,0.8662,0.9128,0.83879,170340000,-0.34
1220,04-23-2018,0.87375,0.86305,0.88331,0.84818,141720000,1.26
1219,04-24-2018,0.92197,0.87375,0.96427,0.86879,294900000,5.52
1218,04-25-2018,0.795,0.92102,0.92557,0.67787,392010000,-13.77
1217,04-26-2018,0.84858,0.79496,0.87556,0.76296,243030000,6.74
1216,04-27-2018,0.80831,0.84728,0.86047,0.80646,175740000,-4.75
1215,04-28-2018,0.86288,0.80824,0.88902,0.80498,184400000,6.75
1214,04-29-2018,0.86782,0.86295,0.9086,0.82577,185660000,0.57
1213,04-30-2018,0.83137,0.86843,0.87462,0.82017,136570000,-4.2
1212,05-01-2018,0.83491,0.83143,0.83752,0.78255,139310000,0.43
1211,05-02-2018,0.85921,0.83491,0.86546,0.82433,136850000,2.91
1210,05-03-2018,0.88075,0.85924,0.89279,0.84174,176440000,2.51
1209,05-04-2018,0.8897,0.88045,0.9305,0.85936,223380000,1.02
1208,05-05-2018,0.90121,0.88948,0.92955,0.88819,165500000,1.29
1207,05-06-2018,0.86378,0.90138,0.91754,0.84293,142940000,-4.15
1206,05-07-2018,0.83106,0.86375,0.86544,0.80068,161240000,-3.79
1205,05-08-2018,0.80689,0.83242,0.83478,0.79285,138450000,-2.91
1204,05-09-2018,0.79047,0.80674,0.81609,0.76064,162230000,-2.03
1203,05-10-2018,0.74978,0.79036,0.80338,0.74358,139520000,-5.15
1202,05-11-2018,0.67671,0.74976,0.75267,0.64999,352320000,-9.75
1201,05-12-2018,0.68317,0.67679,0.70823,0.62305,205210000,0.95
1200,05-13-2018,0.72912,0.68498,0.74949,0.66425,179640000,6.73
1199,05-14-2018,0.72724,0.7291,0.74849,0.68922,217020000,-0.26
1198,05-15-2018,0.68507,0.72724,0.7474,0.68162,155590000,-5.8
1197,05-16-2018,0.70749,0.68506,0.70793,0.65599,143620000,3.27
1196,05-17-2018,0.66298,0.7075,0.70982,0.6545,145730000,-6.29
1195,05-18-2018,0.6785,0.663,0.68382,0.64736,170820000,2.34
1194,05-19-2018,0.67391,0.67855,0.6886,0.65839,101520000,-0.68
1193,05-20-2018,0.69845,0.67391,0.70467,0.66791,84060000,3.64
1192,05-21-2018,0.67578,0.69845,0.70242,0.67253,61510000,-3.25
1191,05-22-2018,0.63851,0.67578,0.67763,0.63621,72670000,-5.52
1190,05-23-2018,0.59126,0.63847,0.644,0.57519,224040000,-7.4
1189,05-24-2018,0.62915,0.59126,0.63731,0.57783,183310000,6.41
1188,05-25-2018,0.60564,0.62894,0.63301,0.5948,134700000,-3.74
1187,05-26-2018,0.60878,0.60564,0.62475,0.59893,99110000,0.52
1186,05-27-2018,0.60463,0.60877,0.6119,0.5988,95150000,-0.68
1185,05-28-2018,0.54761,0.60466,0.60749,0.54605,158340000,-9.43
1184,05-29-2018,0.59936,0.5476,0.60883,0.5444,155950000,9.45
1183,05-30-2018,0.59379,0.59939,0.62551,0.57856,132830000,-0.93
1182,05-31-2018,0.61103,0.5941,0.62103,0.58663,123380000,2.9
1181,06-01-2018,0.62113,0.61098,0.62359,0.60186,132400000,1.65
1180,06-02-2018,0.64286,0.62113,0.65059,0.61547,145530000,3.5
1179,06-03-2018,0.68795,0.6429,0.68795,0.63935,127980000,7.01
1178,06-04-2018,0.65597,0.68796,0.70431,0.63577,194540000,-4.65
1177,06-05-2018,0.67594,0.65563,0.6839,0.63473,154840000,3.04
1176,06-06-2018,0.67329,0.67605,0.68044,0.65535,126750000,-0.39
1175,06-07-2018,0.67774,0.67323,0.68877,0.66866,110510000,0.66
1174,06-08-2018,0.67251,0.67772,0.67958,0.65838,105360000,-0.77
1173,06-09-2018,0.6586,0.67251,0.68191,0.65755,88580000,-2.07
1172,06-10-2018,0.58167,0.65858,0.65868,0.55265,224630000,-11.68
1171,06-11-2018,0.59928,0.58169,0.60043,0.56125,119800000,3.03
1170,06-12-2018,0.55823,0.59927,0.59937,0.54725,140840000,-6.85
1169,06-13-2018,0.52987,0.55822,0.56121,0.50518,175440000,-5.08
1168,06-14-2018,0.5565,0.52997,0.56577,0.52075,174040000,5.03
1167,06-15-2018,0.53333,0.55665,0.55853,0.52882,115010000,-4.16
1166,06-16-2018,0.53297,0.53333,0.53794,0.51926,111170000,-0.07
1165,06-17-2018,0.52551,0.53297,0.541,0.52219,100520000,-1.4
1164,06-18-2018,0.53826,0.52551,0.54842,0.50636,128410000,2.43
1163,06-19-2018,0.54906,0.53826,0.56121,0.53521,112200000,2.01
1162,06-20-2018,0.53989,0.54906,0.55003,0.52406,101030000,-1.67
1161,06-21-2018,0.5341,0.53989,0.54837,0.53052,85200000,-1.07
1160,06-22-2018,0.4823,0.5341,0.53488,0.47141,192510000,-9.7
1159,06-23-2018,0.48983,0.4823,0.4953,0.4755,83460000,1.56
1158,06-24-2018,0.47455,0.49028,0.49531,0.44064,172040000,-3.12
1157,06-25-2018,0.4808,0.4745,0.49137,0.47257,96460000,1.32
1156,06-26-2018,0.45304,0.48086,0.4819,0.45173,71510000,-5.77
1155,06-27-2018,0.47186,0.453,0.47602,0.44861,101670000,4.15
1154,06-28-2018,0.44786,0.47164,0.47433,0.44555,141220000,-5.08
1153,06-29-2018,0.45531,0.44753,0.46024,0.4257,182930000,1.66
1152,06-30-2018,0.46486,0.45531,0.48159,0.4545,251840000,2.1
1151,07-01-2018,0.46226,0.46491,0.46558,0.44968,215240000,-0.56
1150,07-02-2018,0.49005,0.46226,0.49433,0.45515,214180000,6.01
1149,07-03-2018,0.48516,0.49005,0.51661,0.47953,278800000,-1
1148,07-04-2018,0.49194,0.48514,0.50597,0.47745,182330000,1.4
1147,07-05-2018,0.47779,0.49193,0.50101,0.47053,229640000,-2.88
1146,07-06-2018,0.47773,0.47779,0.4813,0.46024,172980000,-0.01
1145,07-07-2018,0.4857,0.47774,0.48638,0.46533,177170000,1.67
1144,07-08-2018,0.47886,0.4857,0.48725,0.47589,188430000,-1.41
1143,07-09-2018,0.47383,0.47887,0.48173,0.47232,162790000,-1.05
1142,07-10-2018,0.44422,0.47383,0.47408,0.44094,148320000,-6.25
1141,07-11-2018,0.45023,0.44422,0.45221,0.44155,115700000,1.35
1140,07-12-2018,0.43767,0.45024,0.45037,0.42522,127920000,-2.79
1139,07-13-2018,0.43727,0.43769,0.44491,0.43109,128210000,-0.09
1138,07-14-2018,0.43849,0.43706,0.44276,0.43233,96380000,0.28
1137,07-15-2018,0.44708,0.43849,0.44939,0.43588,102500000,1.96
1136,07-16-2018,0.4819,0.44708,0.48352,0.44347,162160000,7.79
1135,07-17-2018,0.50696,0.48182,0.51878,0.46913,209840000,5.2
1134,07-18-2018,0.48826,0.50699,0.52362,0.47608,225290000,-3.69
1133,07-19-2018,0.47694,0.48828,0.49439,0.47231,189370000,-2.32
1132,07-20-2018,0.44462,0.47694,0.47733,0.43109,175090000,-6.78
1131,07-21-2018,0.45501,0.44462,0.45866,0.43529,98110000,2.34
1130,07-22-2018,0.44938,0.45501,0.46318,0.44777,106920000,-1.24
1129,07-23-2018,0.44519,0.44934,0.46363,0.44311,116740000,-0.93
1128,07-24-2018,0.45813,0.44518,0.46904,0.43846,200280000,2.91
1127,07-25-2018,0.45943,0.45793,0.46803,0.45175,150950000,0.28
1126,07-26-2018,0.44956,0.45944,0.46859,0.44675,116070000,-2.15
1125,07-27-2018,0.45516,0.44961,0.46053,0.44452,106320000,1.25
1124,07-28-2018,0.45675,0.45515,0.45675,0.44835,86430000,0.35
1123,07-29-2018,0.45303,0.45679,0.45812,0.45024,122500000,-0.81
1122,07-30-2018,0.44603,0.45303,0.45623,0.4351,176880000,-1.55
1121,07-31-2018,0.43498,0.44603,0.44641,0.42703,147970000,-2.48
1120,08-01-2018,0.44667,0.43498,0.4626,0.42709,173070000,2.69
1119,08-02-2018,0.43025,0.44659,0.448,0.42979,125830000,-3.68
1118,08-03-2018,0.44065,0.43026,0.44641,0.42599,170120000,2.42
1117,08-04-2018,0.42969,0.44072,0.44439,0.42776,111790000,-2.49
1116,08-05-2018,0.43458,0.42964,0.43673,0.42711,114400000,1.14
1115,08-06-2018,0.41287,0.43458,0.43655,0.40331,151780000,-5
1114,08-07-2018,0.37837,0.41288,0.41538,0.37516,191010000,-8.36
1113,08-08-2018,0.33179,0.37836,0.37836,0.32011,349840000,-12.31
1112,08-09-2018,0.34388,0.33182,0.3574,0.32824,246960000,3.64
1111,08-10-2018,0.31886,0.34384,0.34585,0.31328,222240000,-7.28
1110,08-11-2018,0.29757,0.31886,0.31958,0.28814,240820000,-6.68
1109,08-12-2018,0.29555,0.29745,0.30899,0.29468,180170000,-0.68
1108,08-13-2018,0.27446,0.29562,0.30905,0.2716,229120000,-7.14
1107,08-14-2018,0.27289,0.27446,0.27671,0.24706,284660000,-0.57
1106,08-15-2018,0.28026,0.27289,0.30211,0.27277,330900000,2.7
1105,08-16-2018,0.29157,0.2802,0.30123,0.27585,233840000,4.04
1104,08-17-2018,0.36739,0.29157,0.37355,0.29113,394420000,26
1103,08-18-2018,0.32838,0.36737,0.36987,0.31339,365680000,-10.62
1102,08-19-2018,0.3423,0.3284,0.35214,0.31878,280170000,4.24
1101,08-20-2018,0.31467,0.34231,0.35028,0.31354,274840000,-8.07
1100,08-21-2018,0.33384,0.31467,0.33693,0.31347,176640000,6.09
1099,08-22-2018,0.31786,0.33384,0.35425,0.31293,252790000,-4.79
1098,08-23-2018,0.32608,0.31812,0.32903,0.31547,212570000,2.59
1097,08-24-2018,0.32673,0.32609,0.3284,0.31583,301350000,0.2
1096,08-25-2018,0.32725,0.32673,0.33165,0.32215,132130000,0.16
1095,08-26-2018,0.32298,0.32725,0.32807,0.31863,152970000,-1.3
1094,08-27-2018,0.33877,0.32298,0.33977,0.32194,212430000,4.89
1093,08-28-2018,0.35111,0.33877,0.35727,0.33484,274100000,3.64
1092,08-29-2018,0.3448,0.35111,0.35456,0.33876,229850000,-1.8
1091,08-30-2018,0.33487,0.34481,0.34633,0.32336,235470000,-2.88
1090,08-31-2018,0.33503,0.33491,0.34051,0.32802,194860000,0.05
1089,09-01-2018,0.34691,0.33507,0.35379,0.33493,210880000,3.55
1088,09-02-2018,0.34199,0.34691,0.34905,0.33615,198910000,-1.42
1087,09-03-2018,0.33463,0.34199,0.34348,0.33346,199930000,-2.15
1086,09-04-2018,0.33078,0.33454,0.34103,0.32896,236220000,-1.15
1085,09-05-2018,0.27904,0.33076,0.33383,0.2779,385130000,-15.64
1084,09-06-2018,0.30169,0.27887,0.30454,0.26895,315370000,8.12
1083,09-07-2018,0.28704,0.30173,0.3037,0.28132,179700000,-4.86
1082,09-08-2018,0.27673,0.28715,0.29353,0.26981,149450000,-3.59
1081,09-09-2018,0.27608,0.27674,0.2904,0.27099,152360000,-0.23
1080,09-10-2018,0.26944,0.27636,0.28229,0.26017,229060000,-2.41
1079,09-11-2018,0.26298,0.26949,0.27454,0.25336,200130000,-2.4
1078,09-12-2018,0.26986,0.26298,0.2731,0.25348,254460000,2.62
1077,09-13-2018,0.27914,0.26986,0.28537,0.26779,288950000,3.44
1076,09-14-2018,0.27616,0.27915,0.28507,0.27206,255480000,-1.07
1075,09-15-2018,0.28041,0.2761,0.28432,0.276,184850000,1.54
1074,09-16-2018,0.28113,0.28041,0.2819,0.27427,168880000,0.26
1073,09-17-2018,0.27058,0.28113,0.28352,0.26706,252120000,-3.75
1072,09-18-2018,0.31965,0.27058,0.33525,0.26925,658840000,18.13
1071,09-19-2018,0.3265,0.31961,0.33474,0.31107,459130000,2.15
1070,09-20-2018,0.4501,0.32657,0.48648,0.32154,100000000,37.85
1069,09-21-2018,0.56351,0.45011,0.78848,0.42868,232000000,25.2
1068,09-22-2018,0.57338,0.56355,0.62702,0.49165,114000000,1.75
1067,09-23-2018,0.57179,0.57341,0.59722,0.55814,509870000,-0.28
1066,09-24-2018,0.49234,0.57177,0.58246,0.48405,617150000,-13.9
1065,09-25-2018,0.5257,0.49234,0.54544,0.43633,106000000,6.78
1064,09-26-2018,0.51257,0.5257,0.57108,0.48556,110000000,-2.5
1063,09-27-2018,0.54315,0.5125,0.55362,0.50887,475460000,5.97
1062,09-28-2018,0.53969,0.54282,0.54983,0.51766,427850000,-0.64
1061,09-29-2018,0.56983,0.53984,0.59224,0.52616,547850000,5.59
1060,09-30-2018,0.58274,0.56984,0.62065,0.56011,696050000,2.27
1059,10-01-2018,0.57737,0.58272,0.60468,0.53364,801490000,-0.92
1058,10-02-2018,0.51702,0.57733,0.57982,0.51565,439890000,-10.45
1057,10-03-2018,0.52855,0.51693,0.5372,0.50821,556330000,2.23
1056,10-04-2018,0.52871,0.5286,0.549,0.52409,320580000,0.03
1055,10-05-2018,0.52085,0.5287,0.53257,0.5107,332770000,-1.49
1054,10-06-2018,0.48883,0.52091,0.52183,0.46909,376590000,-6.15
1053,10-07-2018,0.48247,0.4889,0.4903,0.46854,282520000,-1.3
1052,10-08-2018,0.49233,0.48247,0.49986,0.47979,329330000,2.04
1051,10-09-2018,0.48157,0.49232,0.49325,0.47137,246030000,-2.19
1050,10-10-2018,0.46573,0.48156,0.48156,0.4622,252600000,-3.29
1049,10-11-2018,0.38209,0.46573,0.46574,0.37822,715060000,-17.96
1048,10-12-2018,0.42055,0.38208,0.44525,0.37824,638890000,10.07
1047,10-13-2018,0.42235,0.42043,0.42995,0.4167,295420000,0.43
1046,10-14-2018,0.40834,0.42245,0.42952,0.40554,222970000,-3.32
1045,10-15-2018,0.45981,0.40834,0.50997,0.39902,884050000,12.6
1044,10-16-2018,0.48335,0.45983,0.48575,0.4552,391840000,5.12
1043,10-17-2018,0.48294,0.48309,0.49529,0.47104,365470000,-0.08
1042,10-18-2018,0.4668,0.4833,0.49244,0.45553,342260000,-3.34
1041,10-19-2018,0.45999,0.46679,0.47116,0.45724,221220000,-1.46
1040,10-20-2018,0.46712,0.45999,0.47113,0.45584,180910000,1.55
1039,10-21-2018,0.46423,0.46712,0.47296,0.46322,230820000,-0.62
1038,10-22-2018,0.46061,0.46423,0.46784,0.45605,150690000,-0.78
1037,10-23-2018,0.46869,0.46061,0.48298,0.44394,267330000,1.75
1036,10-24-2018,0.46314,0.4687,0.47618,0.45994,161660000,-1.19
1035,10-25-2018,0.46275,0.46333,0.4708,0.45683,167820000,-0.08
1034,10-26-2018,0.46505,0.46273,0.46847,0.45839,116480000,0.5
1033,10-27-2018,0.45973,0.46505,0.46633,0.45749,133550000,-1.14
1032,10-28-2018,0.4639,0.45992,0.46586,0.45834,149770000,0.91
1031,10-29-2018,0.44421,0.46406,0.46463,0.4367,212630000,-4.25
1030,10-30-2018,0.44726,0.44421,0.45238,0.44379,142490000,0.69
1029,10-31-2018,0.45361,0.44738,0.45889,0.43815,167570000,1.42
1028,11-01-2018,0.46029,0.45361,0.46055,0.45032,133890000,1.47
1027,11-02-2018,0.46122,0.46029,0.46626,0.4583,178050000,0.2
1026,11-03-2018,0.45684,0.46121,0.46265,0.45521,104470000,-0.95
1025,11-04-2018,0.46954,0.45694,0.47808,0.44973,194350000,2.78
1024,11-05-2018,0.50116,0.46967,0.5028,0.46376,304860000,6.73
1023,11-06-2018,0.55373,0.50118,0.56512,0.50118,631270000,10.49
1022,11-07-2018,0.5398,0.55393,0.55463,0.52802,281960000,-2.52
1021,11-08-2018,0.49621,0.53994,0.54493,0.49313,309850000,-8.08
1020,11-09-2018,0.50383,0.49621,0.5209,0.4958,223360000,1.54
1019,11-10-2018,0.50845,0.50383,0.51603,0.50282,102490000,0.92
1018,11-11-2018,0.50948,0.50845,0.51114,0.49783,90760000,0.2
1017,11-12-2018,0.52287,0.50946,0.53234,0.50487,195050000,2.63
1016,11-13-2018,0.51629,0.52287,0.5321,0.51047,217760000,-1.26
1015,11-14-2018,0.47997,0.51629,0.51851,0.42382,603510000,-7.04
1014,11-15-2018,0.48732,0.47997,0.49189,0.43236,536210000,1.53
1013,11-16-2018,0.4766,0.48736,0.49299,0.46522,326700000,-2.2
1012,11-17-2018,0.4976,0.47662,0.50309,0.47037,275490000,4.41
1011,11-18-2018,0.51555,0.49785,0.52971,0.4955,371030000,3.61
1010,11-19-2018,0.48164,0.51556,0.51586,0.46932,645210000,-6.58
1009,11-20-2018,0.44273,0.48164,0.50672,0.41332,916020000,-8.08
1008,11-21-2018,0.45202,0.44228,0.46693,0.41928,455320000,2.1
1007,11-22-2018,0.42627,0.45214,0.45564,0.42496,250740000,-5.69
1006,11-23-2018,0.41331,0.42657,0.43275,0.39862,449910000,-3.04
1005,11-24-2018,0.37942,0.41318,0.42652,0.37027,471980000,-8.2
1004,11-25-2018,0.38172,0.37934,0.39315,0.32801,927800000,0.61
1003,11-26-2018,0.3621,0.38168,0.39766,0.34573,723220000,-5.14
1002,11-27-2018,0.36506,0.3621,0.37379,0.34664,389160000,0.82
1001,11-28-2018,0.39252,0.36505,0.40331,0.36504,469810000,7.52
1000,11-29-2018,0.38143,0.39252,0.39493,0.3734,350560000,-2.83
999,11-30-2018,0.36448,0.38145,0.38313,0.35556,264250000,-4.44
998,12-01-2018,0.37328,0.3645,0.37899,0.35774,186630000,2.41
997,12-02-2018,0.36917,0.37328,0.38068,0.36669,136200000,-1.1
996,12-03-2018,0.34811,0.36917,0.37056,0.34548,196970000,-5.7
995,12-04-2018,0.35312,0.34809,0.36289,0.3393,211130000,1.44
994,12-05-2018,0.33849,0.35309,0.35477,0.33828,198900000,-4.14
993,12-06-2018,0.30879,0.33849,0.3452,0.30671,288890000,-8.77
992,12-07-2018,0.30165,0.30878,0.31119,0.28866,403580000,-2.31
991,12-08-2018,0.30414,0.30165,0.32249,0.29254,263890000,0.83
990,12-09-2018,0.31097,0.30414,0.32158,0.30026,184540000,2.25
989,12-10-2018,0.30114,0.31097,0.31497,0.29661,173840000,-3.16
988,12-11-2018,0.30186,0.30113,0.31126,0.29601,163410000,0.24
987,12-12-2018,0.30662,0.30012,0.31244,0.29995,147390000,1.58
986,12-13-2018,0.30033,0.30656,0.3076,0.29696,141350000,-2.05
985,12-14-2018,0.28927,0.30037,0.30076,0.28432,169460000,-3.69
984,12-15-2018,0.28549,0.28927,0.29232,0.28162,117660000,-1.31
983,12-16-2018,0.28814,0.28546,0.29666,0.28527,131000000,0.93
982,12-17-2018,0.32915,0.28815,0.33823,0.28659,342540000,14.23
981,12-18-2018,0.35154,0.32913,0.35154,0.32375,410250000,6.8
980,12-19-2018,0.34774,0.35163,0.39475,0.34483,615630000,-1.08
979,12-20-2018,0.37552,0.34774,0.38671,0.34252,537000000,7.99
978,12-21-2018,0.35655,0.37552,0.38508,0.3512,402380000,-5.05
977,12-22-2018,0.36033,0.35655,0.362,0.34634,224780000,1.06
976,12-23-2018,0.36988,0.36033,0.38094,0.35896,300300000,2.65
975,12-24-2018,0.40356,0.36986,0.45265,0.36983,849150000,9.11
974,12-25-2018,0.37866,0.40355,0.40594,0.36379,471590000,-6.17
973,12-26-2018,0.37548,0.37866,0.39048,0.35731,348240000,-0.84
972,12-27-2018,0.33661,0.37555,0.37742,0.32964,330630000,-10.35
971,12-28-2018,0.37365,0.33662,0.37852,0.33149,371320000,11.01
970,12-29-2018,0.35945,0.37364,0.38199,0.35789,319800000,-3.8
969,12-30-2018,0.36759,0.35945,0.36778,0.35439,198710000,2.27
968,12-31-2018,0.351,0.36759,0.37198,0.34726,243200000,-4.51
967,01-01-2019,0.36326,0.351,0.36328,0.34803,187500000,3.49
966,01-02-2019,0.37138,0.36332,0.37684,0.35686,237740000,2.24
965,01-03-2019,0.35434,0.37138,0.37159,0.35137,203450000,-4.59
964,01-04-2019,0.3556,0.35434,0.3596,0.34663,185440000,0.36
963,01-05-2019,0.35106,0.3554,0.36161,0.34853,187690000,-1.28
962,01-06-2019,0.36412,0.35106,0.36865,0.34823,188410000,3.72
961,01-07-2019,0.36186,0.36413,0.37456,0.3593,197370000,-0.62
960,01-08-2019,0.36311,0.36186,0.36914,0.35663,195220000,0.35
959,01-09-2019,0.36664,0.36311,0.37046,0.36021,211380000,0.97
958,01-10-2019,0.32724,0.36664,0.38143,0.3195,561560000,-10.75
957,01-11-2019,0.32749,0.32723,0.33385,0.32227,204530000,0.08
956,01-12-2019,0.32715,0.32748,0.3311,0.32405,127180000,-0.1
955,01-13-2019,0.31218,0.32712,0.33104,0.3107,359650000,-4.57
954,01-14-2019,0.32993,0.31218,0.33532,0.31216,354730000,5.68
953,01-15-2019,0.32338,0.32993,0.33282,0.31861,175740000,-1.98
952,01-16-2019,0.32682,0.32324,0.33268,0.32171,146800000,1.06
951,01-17-2019,0.32651,0.32686,0.32909,0.32106,163820000,-0.09
950,01-18-2019,0.3214,0.3265,0.32658,0.31781,111970000,-1.56
949,01-19-2019,0.32855,0.3214,0.33529,0.32107,147830000,2.22
948,01-20-2019,0.31774,0.32856,0.33047,0.31251,139580000,-3.29
947,01-21-2019,0.31838,0.31774,0.32232,0.31428,92930000,0.2
946,01-22-2019,0.31861,0.31838,0.32129,0.30761,146550000,0.07
945,01-23-2019,0.31476,0.31868,0.32033,0.31308,108210000,-1.21
944,01-24-2019,0.3166,0.31476,0.31857,0.31343,111120000,0.59
943,01-25-2019,0.31446,0.31663,0.31782,0.31143,125900000,-0.68
942,01-26-2019,0.31304,0.31449,0.31872,0.31276,120910000,-0.45
941,01-27-2019,0.30679,0.31302,0.31442,0.30402,167920000,-1.99
940,01-28-2019,0.2928,0.30679,0.30769,0.28176,343310000,-4.56
939,01-29-2019,0.28746,0.2928,0.29438,0.28236,220020000,-1.83
938,01-30-2019,0.32165,0.28746,0.32656,0.28533,443150000,11.9
937,01-31-2019,0.3093,0.32165,0.33604,0.30423,530440000,-3.84
936,02-01-2019,0.30682,0.30926,0.31164,0.29648,340350000,-0.8
935,02-02-2019,0.31034,0.30687,0.3132,0.30467,241250000,1.15
934,02-03-2019,0.30227,0.31034,0.31202,0.29787,218310000,-2.6
933,02-04-2019,0.2992,0.30228,0.3055,0.29794,196480000,-1.02
932,02-05-2019,0.2995,0.29919,0.30196,0.29684,190390000,0.1
931,02-06-2019,0.2895,0.2995,0.30063,0.28878,234770000,-3.34
930,02-07-2019,0.29134,0.28948,0.29418,0.28945,162290000,0.63
929,02-08-2019,0.31217,0.29134,0.32012,0.28983,375580000,7.15
928,02-09-2019,0.3122,0.31217,0.31627,0.30767,257240000,0.01
927,02-10-2019,0.30969,0.3122,0.31268,0.29951,263540000,-0.8
926,02-11-2019,0.30238,0.30978,0.31011,0.30176,234870000,-2.36
925,02-12-2019,0.30494,0.30238,0.30782,0.29804,247070000,0.85
924,02-13-2019,0.30394,0.30509,0.31334,0.30141,267020000,-0.33
923,02-14-2019,0.30091,0.30394,0.30542,0.30021,197110000,-1
922,02-15-2019,0.30175,0.30092,0.3061,0.29854,203960000,0.28
921,02-16-2019,0.30083,0.30175,0.30349,0.30012,155950000,-0.31
920,02-17-2019,0.30346,0.30089,0.30754,0.29894,223120000,0.88
919,02-18-2019,0.32232,0.30345,0.32884,0.3024,649990000,6.21
918,02-19-2019,0.32321,0.32242,0.34774,0.31949,786670000,0.28
917,02-20-2019,0.33193,0.32318,0.33499,0.3179,494660000,2.7
916,02-21-2019,0.32061,0.33193,0.33292,0.31753,329110000,-3.41
915,02-22-2019,0.3215,0.32061,0.32363,0.31683,301810000,0.28
914,02-23-2019,0.33285,0.3215,0.33403,0.31811,372210000,3.53
913,02-24-2019,0.29775,0.33285,0.34362,0.29478,917840000,-10.54
912,02-25-2019,0.32786,0.29778,0.33951,0.29775,735190000,10.11
911,02-26-2019,0.31703,0.32786,0.33463,0.31447,610440000,-3.3
910,02-27-2019,0.31108,0.31686,0.31878,0.30199,422850000,-1.88
909,02-28-2019,0.31412,0.31108,0.31735,0.30738,400320000,0.98
908,03-01-2019,0.31588,0.31412,0.32379,0.312,444260000,0.56
907,03-02-2019,0.31411,0.31587,0.31818,0.31054,286010000,-0.56
906,03-03-2019,0.31106,0.31411,0.31537,0.30889,273790000,-0.97
905,03-04-2019,0.30246,0.31106,0.31213,0.29794,328220000,-2.76
904,03-05-2019,0.31513,0.30247,0.31794,0.3013,391020000,4.19
903,03-06-2019,0.31648,0.31513,0.32161,0.31034,402060000,0.43
902,03-07-2019,0.31324,0.31648,0.31953,0.31292,373330000,-1.02
901,03-08-2019,0.30802,0.31324,0.31624,0.3052,292330000,-1.67
900,03-09-2019,0.31388,0.30805,0.31886,0.30746,411920000,1.9
899,03-10-2019,0.31295,0.31388,0.31692,0.30933,260450000,-0.3
898,03-11-2019,0.31039,0.31295,0.31447,0.30799,310570000,-0.82
897,03-12-2019,0.31039,0.3104,0.31157,0.30641,237320000,0
896,03-13-2019,0.31376,0.31039,0.3252,0.30781,452350000,1.08
895,03-14-2019,0.31154,0.31374,0.3168,0.30686,352040000,-0.71
894,03-15-2019,0.31505,0.31153,0.31665,0.31117,295020000,1.13
893,03-16-2019,0.31871,0.31505,0.32277,0.31494,413370000,1.16
892,03-17-2019,0.31568,0.31871,0.31902,0.31445,222110000,-0.95
891,03-18-2019,0.31478,0.31568,0.31948,0.31241,312310000,-0.28
890,03-19-2019,0.3159,0.31479,0.31625,0.3128,310940000,0.36
889,03-20-2019,0.31776,0.31583,0.32231,0.31177,400290000,0.59
888,03-21-2019,0.3101,0.3178,0.31911,0.3028,434500000,-2.41
887,03-22-2019,0.31057,0.3101,0.31248,0.30739,286220000,0.15
886,03-23-2019,0.31171,0.31054,0.31258,0.30924,235980000,0.37
885,03-24-2019,0.30774,0.3117,0.31173,0.30538,291970000,-1.27
884,03-25-2019,0.30297,0.30774,0.30799,0.29995,405390000,-1.55
883,03-26-2019,0.3028,0.30297,0.3037,0.29407,375750000,-0.06
882,03-27-2019,0.31038,0.3028,0.31101,0.30063,467140000,2.5
881,03-28-2019,0.30616,0.31037,0.31037,0.30452,287910000,-1.36
880,03-29-2019,0.30784,0.30616,0.31012,0.30529,484340000,0.55
879,03-30-2019,0.31104,0.30786,0.31813,0.30731,587270000,1.04
878,03-31-2019,0.3089,0.31104,0.31158,0.30744,355840000,-0.69
877,04-01-2019,0.31243,0.30891,0.31426,0.3078,498480000,1.15
876,04-02-2019,0.35112,0.31244,0.35618,0.31158,166000000,12.38
875,04-03-2019,0.34058,0.35114,0.37043,0.32773,186000000,-3
874,04-04-2019,0.3301,0.34055,0.34661,0.32519,111000000,-3.08
873,04-05-2019,0.36152,0.33013,0.37939,0.3301,167000000,9.52
